,ID,neighbor,n_ID,n_name,n_overall,n_age,n_position,n_club,n_league,n_eur_value,n_eur_release_clause
14724,235642,,,,,,,,,,
14725,225147,,,,,,,,,,
14726,235387,,,,,,,,,,
14727,237179,,,,,,,,,,
14728,237691,,,,,,,,,,
14729,238203,,,,,,,,,,
14730,226172,,,,,,,,,,
14731,228732,,,,,,,,,,
14732,189308,,,,,,,,,,
14733,233085,,,,,,,,,,
14734,240509,,,,,,,,,,
14735,240766,,,,,,,,,,
14736,212352,,,,,,,,,,
14737,222080,,,,,,,,,,
14738,224128,,,,,,,,,,
14739,237440,,,,,,,,,,
14740,213889,,,,,,,,,,
14741,215425,,,,,,,,,,
14742,223105,,,,,,,,,,
14743,241281,,,,,,,,,,
14744,240258,,,,,,,,,,
14745,241282,,,,,,,,,,
14746,205187,,,,,,,,,,
14747,237443,,,,,,,,,,
14748,240259,,,,,,,,,,
14749,211844,,,,,,,,,,
14750,226180,,,,,,,,,,
14751,228740,,,,,,,,,,
14752,216453,,,,,,,,,,
14753,239237,,,,,,,,,,
14754,239493,,,,,,,,,,
14755,240005,,,,,,,,,,
14756,221574,,,,,,,,,,
14757,227974,,,,,,,,,,
14758,236678,,,,,,,,,,
14759,238982,,,,,,,,,,
14760,222599,,,,,,,,,,
14761,208776,,,,,,,,,,
14762,240776,,,,,,,,,,
14763,217225,,,,,,,,,,
14764,217994,,,,,,,,,,
14765,234378,,,,,,,,,,
14766,137356,,,,,,,,,,
14767,212620,,,,,,,,,,
14768,235916,,,,,,,,,,
14769,236940,,,,,,,,,,
14770,237708,,,,,,,,,,
14771,241292,,,,,,,,,,
14772,223373,,,,,,,,,,
14773,225677,,,,,,,,,,
14774,231310,,,,,,,,,,
14775,232590,,,,,,,,,,
14776,233102,,,,,,,,,,
14777,198543,,,,,,,,,,
14778,227215,,,,,,,,,,
14779,235151,,,,,,,,,,
14780,238223,,,,,,,,,,
14781,240015,,,,,,,,,,
14782,220816,,,,,,,,,,
14783,229776,,,,,,,,,,
14784,236944,,,,,,,,,,
14785,240528,,,,,,,,,,
14786,205713,,,,,,,,,,
14787,172177,,,,,,,,,,
14788,239505,,,,,,,,,,
14789,211090,,,,,,,,,,
14790,228498,,,,,,,,,,
14791,240530,,,,,,,,,,
14792,184466,,,,,,,,,,
14793,219795,,,,,,,,,,
14794,239763,,,,,,,,,,
14795,241043,,,,,,,,,,
14796,211604,,,,,,,,,,
14797,152724,,,,,,,,,,
14798,231828,,,,,,,,,,
14799,232596,,,,,,,,,,
14800,239764,,,,,,,,,,
14801,220565,,,,,,,,,,
14802,223381,,,,,,,,,,
14803,225173,,,,,,,,,,
14804,226709,,,,,,,,,,
14805,228757,,,,,,,,,,
14806,232085,,,,,,,,,,
14807,235925,,,,,,,,,,
14808,237973,,,,,,,,,,
14809,238485,,,,,,,,,,
14810,211094,,,,,,,,,,
14811,215190,,,,,,,,,,
14812,236950,,,,,,,,,,
14813,228503,,,,,,,,,,
14814,229783,,,,,,,,,,
14815,231319,,,,,,,,,,
14816,236695,,,,,,,,,,
14817,203416,,,,,,,,,,
14818,237720,,,,,,,,,,
14819,240024,,,,,,,,,,
14820,240792,,,,,,,,,,
14821,199321,,,,,,,,,,
14822,207513,,,,,,,,,,
14823,234905,,,,,,,,,,
14824,235161,,,,,,,,,,
14825,239513,,,,,,,,,,
14826,220058,,,,,,,,,,
14827,225946,,,,,,,,,,
14828,192154,,,,,,,,,,
14829,217243,,,,,,,,,,
14830,234139,,,,,,,,,,
14831,238235,,,,,,,,,,
14832,212380,,,,,,,,,,
14833,227228,,,,,,,,,,
14834,229276,,,,,,,,,,
14835,231580,,,,,,,,,,
14836,231836,,,,,,,,,,
14837,233885,,,,,,,,,,
14838,230558,,,,,,,,,,
14839,233374,,,,,,,,,,
14840,234142,,,,,,,,,,
14841,169631,,,,,,,,,,
14842,241056,,,,,,,,,,
14843,222369,,,,,,,,,,
14844,222625,,,,,,,,,,
14845,226721,,,,,,,,,,
14846,230817,,,,,,,,,,
14847,216226,,,,,,,,,,
14848,228514,,,,,,,,,,
14849,232354,,,,,,,,,,
14850,231075,,,,,,,,,,
14851,235939,,,,,,,,,,
14852,237475,,,,,,,,,,
14853,210852,,,,,,,,,,
14854,213668,,,,,,,,,,
14855,225188,,,,,,,,,,
14856,237220,,,,,,,,,,
14857,239268,,,,,,,,,,
14858,218789,,,,,,,,,,
14859,232613,,,,,,,,,,
14860,203430,,,,,,,,,,
14861,237222,,,,,,,,,,
14862,203175,,,,,,,,,,
14863,212647,,,,,,,,,,
14864,232871,,,,,,,,,,
14865,140456,,,,,,,,,,
14866,229800,,,,,,,,,,
14867,233128,,,,,,,,,,
14868,185256,,,,,,,,,,
14869,198057,,,,,,,,,,
14870,209834,,,,,,,,,,
14871,237994,,,,,,,,,,
14872,238506,,,,,,,,,,
14873,191146,,,,,,,,,,
14874,221867,,,,,,,,,,
14875,239020,,,,,,,,,,
14876,212398,,,,,,,,,,
14877,225198,,,,,,,,,,
14878,228526,,,,,,,,,,
14879,231342,,,,,,,,,,
14880,222639,,,,,,,,,,
14881,237999,,,,,,,,,,
14882,227760,,,,,,,,,,
14883,231089,,,,,,,,,,
14884,234161,,,,,,,,,,
14885,237745,,,,,,,,,,
14886,221874,,,,,,,,,,
14887,236210,,,,,,,,,,
14888,229043,,,,,,,,,,
14889,232627,,,,,,,,,,
14890,240051,,,,,,,,,,
14891,224180,,,,,,,,,,
14892,233396,,,,,,,,,,
14893,224949,,,,,,,,,,
14894,237237,,,,,,,,,,
14895,238005,,,,,,,,,,
14896,213686,,,,,,,,,,
14897,225462,,,,,,,,,,
14898,229815,,,,,,,,,,
14899,230839,,,,,,,,,,
14900,234167,,,,,,,,,,
14901,238519,,,,,,,,,,
14902,213688,,,,,,,,,,
14903,226232,,,,,,,,,,
14904,236216,,,,,,,,,,
14905,237496,,,,,,,,,,
14906,239032,,,,,,,,,,
14907,236217,,,,,,,,,,
14908,237498,,,,,,,,,,
14909,206523,,,,,,,,,,
14910,240315,,,,,,,,,,
14911,210108,,,,,,,,,,
14912,233404,,,,,,,,,,
14913,213693,,,,,,,,,,
14914,225213,,,,,,,,,,
14915,231613,,,,,,,,,,
14916,205502,,,,,,,,,,
14917,29118,,,,,,,,,,
14918,234942,,,,,,,,,,
14919,235966,,,,,,,,,,
14920,238782,,,,,,,,,,
14921,239806,,,,,,,,,,
14922,223679,,,,,,,,,,
14923,225727,,,,,,,,,,
14924,233152,,,,,,,,,,
14925,230593,,,,,,,,,,
14926,235969,,,,,,,,,,
14927,200386,,,,,,,,,,
14928,235458,,,,,,,,,,
14929,240834,,,,,,,,,,
14930,181698,,,,,,,,,,
14931,230851,,,,,,,,,,
14932,189891,,,,,,,,,,
14933,222916,,,,,,,,,,
14934,224964,,,,,,,,,,
14935,183236,,,,,,,,,,
14936,221893,,,,,,,,,,
14937,223429,,,,,,,,,,
14938,224965,,,,,,,,,,
14939,231877,,,,,,,,,,
14940,235205,,,,,,,,,,
14941,239301,,,,,,,,,,
14942,226246,,,,,,,,,,
14943,194248,,,,,,,,,,
14944,235209,,,,,,,,,,
14945,212682,,,,,,,,,,
14946,151498,,,,,,,,,,
14947,235978,,,,,,,,,,
14948,237259,,,,,,,,,,
14949,237515,,,,,,,,,,
14950,231116,,,,,,,,,,
14951,240588,,,,,,,,,,
14952,183244,,,,,,,,,,
14953,211917,,,,,,,,,,
14954,229582,,,,,,,,,,
14955,230862,,,,,,,,,,
14956,237774,,,,,,,,,,
14957,185038,,,,,,,,,,
14958,212175,,,,,,,,,,
14959,231119,,,,,,,,,,
14960,232655,,,,,,,,,,
14961,237519,,,,,,,,,,
14962,240847,,,,,,,,,,
14963,218576,,,,,,,,,,
14964,227792,,,,,,,,,,
14965,235472,,,,,,,,,,
14966,237520,,,,,,,,,,
14967,239312,,,,,,,,,,
14968,232402,,,,,,,,,,
14969,235474,,,,,,,,,,
14970,237010,,,,,,,,,,
14971,237266,,,,,,,,,,
14972,228819,,,,,,,,,,
14973,199892,,,,,,,,,,
14974,226772,,,,,,,,,,
14975,228053,,,,,,,,,,
14976,238037,,,,,,,,,,
14977,202198,,,,,,,,,,
14978,220886,,,,,,,,,,
14979,194006,,,,,,,,,,
14980,239319,,,,,,,,,,
14981,232920,,,,,,,,,,
14982,238040,,,,,,,,,,
14983,240088,,,,,,,,,,
14984,201433,,,,,,,,,,
14985,173785,,,,,,,,,,
14986,240345,,,,,,,,,,
14987,240857,,,,,,,,,,
14988,241113,,,,,,,,,,
14989,139482,,,,,,,,,,
14990,232410,,,,,,,,,,
14991,233178,,,,,,,,,,
14992,240090,,,,,,,,,,
14993,240858,,,,,,,,,,
14994,184794,,,,,,,,,,
14995,218587,,,,,,,,,,
14996,240859,,,,,,,,,,
14997,215517,,,,,,,,,,
14998,221405,,,,,,,,,,
14999,225758,,,,,,,,,,
15000,226270,,,,,,,,,,
15001,199647,,,,,,,,,,
15002,227807,,,,,,,,,,
15003,234975,,,,,,,,,,
15004,200416,,,,,,,,,,
15005,226272,,,,,,,,,,
15006,214241,,,,,,,,,,
15007,233953,,,,,,,,,,
15008,236769,,,,,,,,,,
15009,239073,,,,,,,,,,
15010,230882,,,,,,,,,,
15011,232674,,,,,,,,,,
15012,222947,,,,,,,,,,
15013,233188,,,,,,,,,,
15014,237540,,,,,,,,,,
15015,209893,,,,,,,,,,
15016,239333,,,,,,,,,,
15017,228070,,,,,,,,,,
15018,229350,,,,,,,,,,
15019,236006,,,,,,,,,,
15020,222695,,,,,,,,,,
15021,224231,,,,,,,,,,
15022,227815,,,,,,,,,,
15023,238567,,,,,,,,,,
15024,239591,,,,,,,,,,
15025,241127,,,,,,,,,,
15026,202984,,,,,,,,,,
15027,229352,,,,,,,,,,
15028,231400,,,,,,,,,,
15029,237544,,,,,,,,,,
15030,239848,,,,,,,,,,
15031,212713,,,,,,,,,,
15032,216297,,,,,,,,,,
15033,223977,,,,,,,,,,
15034,227817,,,,,,,,,,
15035,239337,,,,,,,,,,
15036,232682,,,,,,,,,,
15037,211179,,,,,,,,,,
15038,212459,,,,,,,,,,
15039,225516,,,,,,,,,,
15040,240108,,,,,,,,,,
15041,208109,,,,,,,,,,
15042,233965,,,,,,,,,,
15043,234989,,,,,,,,,,
15044,239341,,,,,,,,,,
15045,240109,,,,,,,,,,
15046,240877,,,,,,,,,,
15047,219886,,,,,,,,,,
15048,224238,,,,,,,,,,
15049,226542,,,,,,,,,,
15050,240878,,,,,,,,,,
15051,232687,,,,,,,,,,
15052,235503,,,,,,,,,,
15053,241135,,,,,,,,,,
15054,203504,,,,,,,,,,
15055,217584,,,,,,,,,,
15056,240368,,,,,,,,,,
15057,183792,,,,,,,,,,
15058,204785,,,,,,,,,,
15059,229873,,,,,,,,,,
15060,234993,,,,,,,,,,
15061,226290,,,,,,,,,,
15062,220915,,,,,,,,,,
15063,224499,,,,,,,,,,
15064,240627,,,,,,,,,,
15065,241139,,,,,,,,,,
15066,238068,,,,,,,,,,
15067,240628,,,,,,,,,,
15068,240629,,,,,,,,,,
15069,182261,,,,,,,,,,
15070,221686,,,,,,,,,,
15071,226550,,,,,,,,,,
15072,237046,,,,,,,,,,
15073,220919,,,,,,,,,,
15074,225015,,,,,,,,,,
15075,222456,,,,,,,,,,
15076,225016,,,,,,,,,,
15077,225784,,,,,,,,,,
15078,172024,,,,,,,,,,
15079,231929,,,,,,,,,,
15080,240889,,,,,,,,,,
15081,232954,,,,,,,,,,
15082,237050,,,,,,,,,,
15083,232187,,,,,,,,,,
15084,237563,,,,,,,,,,
15085,238843,,,,,,,,,,
15086,239611,,,,,,,,,,
15087,241147,,,,,,,,,,
15088,206332,,,,,,,,,,
15089,236028,,,,,,,,,,
15090,237308,,,,,,,,,,
15091,201981,,,,,,,,,,
15092,212733,,,,,,,,,,
15093,214013,,,,,,,,,,
15094,238846,,,,,,,,,,
15095,239870,,,,,,,,,,
15096,228607,,,,,,,,,,
15097,231423,,,,,,,,,,
15098,189695,,,,,,,,,,
15099,231936,,,,,,,,,,
15100,241408,,,,,,,,,,
15101,228097,,,,,,,,,,
15102,240641,,,,,,,,,,
15103,237570,,,,,,,,,,
15104,226564,,,,,,,,,,
15105,228356,,,,,,,,,,
15106,239620,,,,,,,,,,
15107,186884,,,,,,,,,,
15108,220677,,,,,,,,,,
15109,220933,,,,,,,,,,
15110,222469,,,,,,,,,,
15111,239621,,,,,,,,,,
15112,240901,,,,,,,,,,
15113,238854,,,,,,,,,,
15114,240902,,,,,,,,,,
15115,221447,,,,,,,,,,
15116,222471,,,,,,,,,,
15117,225543,,,,,,,,,,
15118,226055,,,,,,,,,,
15119,241160,,,,,,,,,,
15120,224009,,,,,,,,,,
15121,234249,,,,,,,,,,
15122,169481,,,,,,,,,,
15123,236297,,,,,,,,,,
15124,200714,,,,,,,,,,
15125,227082,,,,,,,,,,
15126,238090,,,,,,,,,,
15127,228875,,,,,,,,,,
15128,229643,,,,,,,,,,
15129,240139,,,,,,,,,,
15130,219660,,,,,,,,,,
15131,229900,,,,,,,,,,
15132,234252,,,,,,,,,,
15133,229901,,,,,,,,,,
15134,236557,,,,,,,,,,
15135,224270,,,,,,,,,,
15136,224526,,,,,,,,,,
15137,235534,,,,,,,,,,
15138,239630,,,,,,,,,,
15139,227855,,,,,,,,,,
15140,232975,,,,,,,,,,
15141,240656,,,,,,,,,,
15142,221457,,,,,,,,,,
15143,224017,,,,,,,,,,
15144,227601,,,,,,,,,,
15145,235537,,,,,,,,,,
15146,192273,,,,,,,,,,
15147,216082,,,,,,,,,,
15148,220690,,,,,,,,,,
15149,227602,,,,,,,,,,
15150,235026,,,,,,,,,,
15151,238866,,,,,,,,,,
15152,232979,,,,,,,,,,
15153,237332,,,,,,,,,,
15154,240148,,,,,,,,,,
15155,237077,,,,,,,,,,
15156,240405,,,,,,,,,,
15157,236310,,,,,,,,,,
15158,159255,,,,,,,,,,
15159,232727,,,,,,,,,,
15160,213272,,,,,,,,,,
15161,231448,,,,,,,,,,
15162,235800,,,,,,,,,,
15163,239640,,,,,,,,,,
15164,237849,,,,,,,,,,
15165,240921,,,,,,,,,,
15166,229914,,,,,,,,,,
15167,237082,,,,,,,,,,
15168,173338,,,,,,,,,,
15169,212763,,,,,,,,,,
15170,239899,,,,,,,,,,
15171,240411,,,,,,,,,,
15172,236316,,,,,,,,,,
15173,237085,,,,,,,,,,
15174,232479,,,,,,,,,,
15175,237089,,,,,,,,,,
15176,237602,,,,,,,,,,
15177,225061,,,,,,,,,,
15178,229669,,,,,,,,,,
15179,240933,,,,,,,,,,
15180,212006,,,,,,,,,,
15181,227878,,,,,,,,,,
15182,231718,,,,,,,,,,
15183,236840,,,,,,,,,,
15184,237608,,,,,,,,,,
15185,241192,,,,,,,,,,
15186,237609,,,,,,,,,,
15187,241193,,,,,,,,,,
15188,197930,,,,,,,,,,
15189,228906,,,,,,,,,,
15190,235051,,,,,,,,,,
15191,235307,,,,,,,,,,
15192,237355,,,,,,,,,,
15193,240171,,,,,,,,,,
15194,215084,,,,,,,,,,
15195,236588,,,,,,,,,,
15196,239660,,,,,,,,,,
15197,220461,,,,,,,,,,
15198,239661,,,,,,,,,,
15199,204334,,,,,,,,,,
15200,221486,,,,,,,,,,
15201,228142,,,,,,,,,,
15202,233518,,,,,,,,,,
15203,235054,,,,,,,,,,
15204,237359,,,,,,,,,,
15205,226864,,,,,,,,,,
15206,234288,,,,,,,,,,
15207,235056,,,,,,,,,,
15208,229681,,,,,,,,,,
15209,200498,,,,,,,,,,
15210,239154,,,,,,,,,,
15211,236596,,,,,,,,,,
15212,236852,,,,,,,,,,
15213,219701,,,,,,,,,,
15214,232245,,,,,,,,,,
15215,239157,,,,,,,,,,
15216,225590,,,,,,,,,,
15217,229942,,,,,,,,,,
15218,235575,,,,,,,,,,
15219,157240,,,,,,,,,,
15220,228152,,,,,,,,,,
15221,239928,,,,,,,,,,
15222,208697,,,,,,,,,,
15223,224569,,,,,,,,,,
15224,229433,,,,,,,,,,
15225,228923,,,,,,,,,,
15226,229948,,,,,,,,,,
15227,236348,,,,,,,,,,
15228,237884,,,,,,,,,,
15229,206653,,,,,,,,,,
15230,225855,,,,,,,,,,
15231,233791,,,,,,,,,,
15232,238655,,,,,,,,,,
15233,240447,,,,,,,,,,
15234,238913,,,,,,,,,,
15235,220994,,,,,,,,,,
15236,213571,,,,,,,,,,
15237,222787,,,,,,,,,,
15238,229187,,,,,,,,,,
15239,240451,,,,,,,,,,
15240,221764,,,,,,,,,,
15241,239172,,,,,,,,,,
15242,241476,,,,,,,,,,
15243,215365,,,,,,,,,,
15244,236357,,,,,,,,,,
15245,230727,,,,,,,,,,
15246,189255,,,,,,,,,,
15247,239432,,,,,,,,,,
15248,240456,,,,,,,,,,
15249,191560,,,,,,,,,,
15250,240969,,,,,,,,,,
15251,229962,,,,,,,,,,
15252,239946,,,,,,,,,,
15253,225355,,,,,,,,,,
15254,212812,,,,,,,,,,
15255,235596,,,,,,,,,,
15256,239948,,,,,,,,,,
15257,228685,,,,,,,,,,
15258,198990,,,,,,,,,,
15259,207950,,,,,,,,,,
15260,237646,,,,,,,,,,
15261,238670,,,,,,,,,,
15262,224335,,,,,,,,,,
15263,226127,,,,,,,,,,
15264,237391,,,,,,,,,,
15265,240719,,,,,,,,,,
15266,233040,,,,,,,,,,
15267,203090,,,,,,,,,,
15268,211283,,,,,,,,,,
15269,229459,,,,,,,,,,
15270,237395,,,,,,,,,,
15271,240211,,,,,,,,,,
15272,233812,,,,,,,,,,
15273,233045,,,,,,,,,,
15274,235605,,,,,,,,,,
15275,240213,,,,,,,,,,
15276,240725,,,,,,,,,,
15277,229718,,,,,,,,,,
15278,235606,,,,,,,,,,
15279,237398,,,,,,,,,,
15280,204887,,,,,,,,,,
15281,231511,,,,,,,,,,
15282,237143,,,,,,,,,,
15283,241239,,,,,,,,,,
15284,231512,,,,,,,,,,
15285,240472,,,,,,,,,,
15286,233305,,,,,,,,,,
15287,239449,,,,,,,,,,
15288,240729,,,,,,,,,,
15289,183641,,,,,,,,,,
15290,216155,,,,,,,,,,
15291,224091,,,,,,,,,,
15292,238683,,,,,,,,,,
15293,202332,,,,,,,,,,
15294,233052,,,,,,,,,,
15295,212573,,,,,,,,,,
15296,213853,,,,,,,,,,
15297,223069,,,,,,,,,,
15298,228189,,,,,,,,,,
15299,239965,,,,,,,,,,
15300,200286,,,,,,,,,,
15301,233310,,,,,,,,,,
15302,237918,,,,,,,,,,
15303,239710,,,,,,,,,,
15304,240991,,,,,,,,,,
15305,120415,,,,,,,,,,
15306,235872,,,,,,,,,,
15307,240480,,,,,,,,,,
15308,240736,,,,,,,,,,
15309,202594,,,,,,,,,,
15310,163170,,,,,,,,,,
15311,240738,,,,,,,,,,
15312,237155,,,,,,,,,,
15313,239459,,,,,,,,,,
15314,240483,,,,,,,,,,
15315,232804,,,,,,,,,,
15316,221285,,,,,,,,,,
15317,203366,,,,,,,,,,
15318,223846,,,,,,,,,,
15319,228198,,,,,,,,,,
15320,210791,,,,,,,,,,
15321,213351,,,,,,,,,,
15322,205160,,,,,,,,,,
15323,215400,,,,,,,,,,
15324,231016,,,,,,,,,,
15325,137321,,,,,,,,,,
15326,235881,,,,,,,,,,
15327,238185,,,,,,,,,,
15328,199018,,,,,,,,,,
15329,209258,,,,,,,,,,
15330,239466,,,,,,,,,,
15331,228715,,,,,,,,,,
15332,238700,,,,,,,,,,
15333,234861,,,,,,,,,,
15334,236397,,,,,,,,,,
15335,220014,,,,,,,,,,
15336,231278,,,,,,,,,,
15337,168302,,,,,,,,,,
15338,240750,,,,,,,,,,
15339,238703,,,,,,,,,,
15340,231536,,,,,,,,,,
15341,232560,,,,,,,,,,
15342,188528,,,,,,,,,,
15343,233841,,,,,,,,,,
15344,235633,,,,,,,,,,
15345,236657,,,,,,,,,,
15346,238449,,,,,,,,,,
15347,189809,,,,,,,,,,
15348,237682,,,,,,,,,,
15349,240498,,,,,,,,,,
15350,241010,,,,,,,,,,
15351,189810,,,,,,,,,,
15352,220531,,,,,,,,,,
15353,231540,,,,,,,,,,
15354,237173,,,,,,,,,,
15355,22391,,,,,,,,,,
15356,174199,,,,,,,,,,
15357,235896,,,,,,,,,,
15358,231033,,,,,,,,,,
15359,237433,,,,,,,,,,
15360,214651,,,,,,,,,,
15361,239995,,,,,,,,,,
15362,241019,,,,,,,,,,
15363,238972,,,,,,,,,,
15364,239996,,,,,,,,,,
15365,225661,,,,,,,,,,
15366,226429,,,,,,,,,,
15367,186752,,,,,,,,,,
15368,202881,,,,,,,,,,
15369,234881,,,,,,,,,,
15370,222082,,,,,,,,,,
15371,224130,,,,,,,,,,
15372,208771,,,,,,,,,,
15373,228483,,,,,,,,,,
15374,233092,,,,,,,,,,
15375,173188,,,,,,,,,,
15376,235141,,,,,,,,,,
15377,213127,,,,,,,,,,
15378,228999,,,,,,,,,,
15379,239496,,,,,,,,,,
15380,240777,,,,,,,,,,
15381,201354,,,,,,,,,,
15382,231818,,,,,,,,,,
15383,237194,,,,,,,,,,
15384,182154,,,,,,,,,,
15385,238731,,,,,,,,,,
15386,240267,,,,,,,,,,
15387,241291,,,,,,,,,,
15388,200844,,,,,,,,,,
15389,237196,,,,,,,,,,
15390,239244,,,,,,,,,,
15391,240268,,,,,,,,,,
15392,240524,,,,,,,,,,
15393,191372,,,,,,,,,,
15394,211597,,,,,,,,,,
15395,235661,,,,,,,,,,
15396,231567,,,,,,,,,,
15397,228752,,,,,,,,,,
15398,238736,,,,,,,,,,
15399,238737,,,,,,,,,,
15400,235154,,,,,,,,,,
15401,237714,,,,,,,,,,
15402,220563,,,,,,,,,,
15403,234643,,,,,,,,,,
15404,235155,,,,,,,,,,
15405,181907,,,,,,,,,,
15406,240276,,,,,,,,,,
15407,237717,,,,,,,,,,
15408,213654,,,,,,,,,,
15409,222870,,,,,,,,,,
15410,231318,,,,,,,,,,
15411,233366,,,,,,,,,,
15412,201111,,,,,,,,,,
15413,237719,,,,,,,,,,
15414,225176,,,,,,,,,,
15415,234648,,,,,,,,,,
15416,235416,,,,,,,,,,
15417,228505,,,,,,,,,,
15418,199834,,,,,,,,,,
15419,241051,,,,,,,,,,
15420,240028,,,,,,,,,,
15421,213149,,,,,,,,,,
15422,238749,,,,,,,,,,
15423,240797,,,,,,,,,,
15424,223902,,,,,,,,,,
15425,228510,,,,,,,,,,
15426,238238,,,,,,,,,,
15427,238494,,,,,,,,,,
15428,230047,,,,,,,,,,
15429,233887,,,,,,,,,,
15430,237471,,,,,,,,,,
15431,238751,,,,,,,,,,
15432,239775,,,,,,,,,,
15433,214432,,,,,,,,,,
15434,239776,,,,,,,,,,
15435,233633,,,,,,,,,,
15436,238497,,,,,,,,,,
15437,222114,,,,,,,,,,
15438,239267,,,,,,,,,,
15439,212388,,,,,,,,,,
15440,235940,,,,,,,,,,
15441,240549,,,,,,,,,,
15442,236454,,,,,,,,,,
15443,233895,,,,,,,,,,
15444,234407,,,,,,,,,,
15445,236455,,,,,,,,,,
15446,236712,,,,,,,,,,
15447,237224,,,,,,,,,,
15448,226729,,,,,,,,,,
15449,227498,,,,,,,,,,
15450,210347,,,,,,,,,,
15451,220587,,,,,,,,,,
15452,208556,,,,,,,,,,
15453,216494,,,,,,,,,,
15454,240559,,,,,,,,,,
15455,208816,,,,,,,,,,
15456,230834,,,,,,,,,,
15457,231858,,,,,,,,,,
15458,232114,,,,,,,,,,
15459,241074,,,,,,,,,,
15460,232371,,,,,,,,,,
15461,232116,,,,,,,,,,
15462,235700,,,,,,,,,,
15463,235956,,,,,,,,,,
15464,238772,,,,,,,,,,
15465,240052,,,,,,,,,,
15466,152501,,,,,,,,,,
15467,225974,,,,,,,,,,
15468,235702,,,,,,,,,,
15469,235960,,,,,,,,,,
15470,240312,,,,,,,,,,
15471,239545,,,,,,,,,,
15472,237242,,,,,,,,,,
15473,241082,,,,,,,,,,
15474,216507,,,,,,,,,,
15475,236988,,,,,,,,,,
15476,231869,,,,,,,,,,
15477,232893,,,,,,,,,,
15478,238269,,,,,,,,,,
15479,239037,,,,,,,,,,
15480,241085,,,,,,,,,,
15481,233918,,,,,,,,,,
15482,210367,,,,,,,,,,
15483,222399,,,,,,,,,,
15484,195519,,,,,,,,,,
15485,227520,,,,,,,,,,
15486,228544,,,,,,,,,,
15487,237760,,,,,,,,,,
15488,233665,,,,,,,,,,
15489,240065,,,,,,,,,,
15490,231362,,,,,,,,,,
15491,237762,,,,,,,,,,
15492,223941,,,,,,,,,,
15493,232645,,,,,,,,,,
15494,235975,,,,,,,,,,
15495,232904,,,,,,,,,,
15496,53960,,,,,,,,,,
15497,208329,,,,,,,,,,
15498,239305,,,,,,,,,,
15499,241097,,,,,,,,,,
15500,216522,,,,,,,,,,
15501,212939,,,,,,,,,,
15502,237263,,,,,,,,,,
15503,239824,,,,,,,,,,
15504,201169,,,,,,,,,,
15505,213201,,,,,,,,,,
15506,232401,,,,,,,,,,
15507,235729,,,,,,,,,,
15508,237265,,,,,,,,,,
15509,208850,,,,,,,,,,
15510,212178,,,,,,,,,,
15511,222162,,,,,,,,,,
15512,225490,,,,,,,,,,
15513,236754,,,,,,,,,,
15514,235987,,,,,,,,,,
15515,238803,,,,,,,,,,
15516,225493,,,,,,,,,,
15517,237525,,,,,,,,,,
15518,183765,,,,,,,,,,
15519,226006,,,,,,,,,,
15520,238038,,,,,,,,,,
15521,186838,,,,,,,,,,
15522,189910,,,,,,,,,,
15523,234967,,,,,,,,,,
15524,235223,,,,,,,,,,
15525,178392,,,,,,,,,,
15526,149721,,,,,,,,,,
15527,222937,,,,,,,,,,
15528,231897,,,,,,,,,,
15529,207834,,,,,,,,,,
15530,184282,,,,,,,,,,
15531,211163,,,,,,,,,,
15532,233435,,,,,,,,,,
15533,232412,,,,,,,,,,
15534,239324,,,,,,,,,,
15535,240860,,,,,,,,,,
15536,176860,,,,,,,,,,
15537,237789,,,,,,,,,,
15538,239325,,,,,,,,,,
15539,240861,,,,,,,,,,
15540,235998,,,,,,,,,,
15541,236510,,,,,,,,,,
15542,218591,,,,,,,,,,
15543,239327,,,,,,,,,,
15544,239583,,,,,,,,,,
15545,234464,,,,,,,,,,
15546,223969,,,,,,,,,,
15547,233441,,,,,,,,,,
15548,102881,,,,,,,,,,
15549,234465,,,,,,,,,,
15550,184801,,,,,,,,,,
15551,231650,,,,,,,,,,
15552,234722,,,,,,,,,,
15553,199139,,,,,,,,,,
15554,231139,,,,,,,,,,
15555,190179,,,,,,,,,,
15556,229860,,,,,,,,,,
15557,237796,,,,,,,,,,
15558,239076,,,,,,,,,,
15559,233446,,,,,,,,,,
15560,234982,,,,,,,,,,
15561,237030,,,,,,,,,,
15562,169191,,,,,,,,,,
15563,238055,,,,,,,,,,
15564,222952,,,,,,,,,,
15565,228584,,,,,,,,,,
15566,236008,,,,,,,,,,
15567,237800,,,,,,,,,,
15568,239592,,,,,,,,,,
15569,226281,,,,,,,,,,
15570,239338,,,,,,,,,,
15571,198891,,,,,,,,,,
15572,202731,,,,,,,,,,
15573,212971,,,,,,,,,,
15574,231147,,,,,,,,,,
15575,235755,,,,,,,,,,
15576,228845,,,,,,,,,,
15577,237805,,,,,,,,,,
15578,211438,,,,,,,,,,
15579,225775,,,,,,,,,,
15580,228591,,,,,,,,,,
15581,231663,,,,,,,,,,
15582,226288,,,,,,,,,,
15583,234480,,,,,,,,,,
15584,238321,,,,,,,,,,
15585,239089,,,,,,,,,,
15586,240369,,,,,,,,,,
15587,225266,,,,,,,,,,
15588,238322,,,,,,,,,,
15589,240370,,,,,,,,,,
15590,212979,,,,,,,,,,
15591,236787,,,,,,,,,,
15592,175603,,,,,,,,,,
15593,182003,,,,,,,,,,
15594,225524,,,,,,,,,,
